# Effective beam window function
Bl,ell
0.9136885404586792,688
0.9134488105773926,689
0.9132093787193298,690
0.9129693508148193,691
0.91273033618927,692
0.912492036819458,693
0.9122523069381714,694
0.9120116233825684,695
0.9117724895477295,696
0.9115326404571533,697
0.9112915396690369,698
0.9110486507415771,699
0.9108066558837891,700
0.9105648994445801,701
0.9103249311447144,702
0.9100823402404785,703
0.9098382592201233,704
0.9095940589904785,705
0.9093503355979919,706
0.9091045260429382,707
0.9088563323020935,708
0.9086107611656189,709
0.9083654284477234,710
0.9081175923347473,711
0.9078719615936279,712
0.9076240062713623,713
0.9073758125305176,714
0.907126247882843,715
0.9068775773048401,716
0.9066298604011536,717
0.9063791036605835,718
0.9061295390129089,719
0.9058820605278015,720
0.9056342840194702,721
0.9053884148597717,722
0.9051392674446106,723
0.9048917889595032,724
0.904643177986145,725
0.904392659664154,726
0.9041435718536377,727
0.903891921043396,728
0.903642475605011,729
0.9033917784690857,730
0.9031397104263306,731
0.9028860926628113,732
0.9026318788528442,733
0.9023804664611816,734
0.9021269679069519,735
0.9018749594688416,736
0.9016213417053223,737
0.9013648629188538,738
0.901111364364624,739
0.9008557200431824,740
0.9006044268608093,741
0.9003515243530273,742
0.9000949859619141,743
0.8998404145240784,744
0.8995848894119263,745
0.8993297219276428,746
0.899074912071228,747
0.8988181352615356,748
0.8985607028007507,749
0.8983024954795837,750
0.8980449438095093,751
0.89778733253479,752
0.897527277469635,753
0.8972688913345337,754
0.8970093727111816,755
0.8967525959014893,756
0.8964937329292297,757
0.8962357044219971,758
0.8959758281707764,759
0.8957165479660034,760
0.895456850528717,761
0.895197331905365,762
0.8949371576309204,763
0.8946760892868042,764
0.8944145441055298,765
0.8941518068313599,766
0.8938892483711243,767
0.8936305642127991,768
0.8933702111244202,769
0.8931087851524353,770
0.89284747838974,771
0.8925851583480835,772
0.8923207521438599,773
0.8920573592185974,774
0.8917928338050842,775
0.8915278315544128,776
0.8912645578384399,777
0.8909990787506104,778
